metric,model,num_agents,treatment,agent_scope,task_order,round,mean,std,n_runs
return_ratio,google/gemini-3.7-flash,8,defectors50,all,game,8,0.4489,0.0264,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,game,9,0.3649,0.2061,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,game,10,0.2231,0.1834,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,game_myth,1,0.2197,0.1606,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,game_myth,2,0.3183,0.1118,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,game_myth,3,0.2398,0.2433,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,game_myth,4,0.2187,0.2125,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,game_myth,5,0.2573,0.1867,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,game_myth,6,0.3824,0.2147,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,game_myth,7,0.3985,0.1127,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,game_myth,8,0.252,0.1902,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,game_myth,9,0.368,0.2084,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,game_myth,10,0.443,0.0014,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,myth_game,1,0.2172,0.1625,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,myth_game,2,0.3217,0.1089,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,myth_game,3,0.1898,0.1979,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,myth_game,4,0.2187,0.2125,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,myth_game,5,0.3216,0.1374,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,myth_game,6,0.334,0.2128,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,myth_game,7,0.4557,0.0036,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,myth_game,8,0.2982,0.2107,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,myth_game,9,0.3277,0.2057,5
return_ratio,google/gemini-3.7-flash,8,defectors50,all,myth_game,10,0.2783,0.255,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,game,1,0.2407,0.2103,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,game,2,0.1111,0.1925,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,game,3,0.1458,0.2062,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,game,4,0.0,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,game,5,0.2,0.2828,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,game,6,0.1667,0.2357,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,game,7,0.38,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,game,8,0.0,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,game,9,0.445,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,game,10,nan,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,game_myth,1,0.2593,0.2313,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,game_myth,2,0.125,0.25,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,game_myth,3,0.1111,0.1925,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,game_myth,4,0.0,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,game_myth,5,0.5556,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,game_myth,6,0.5,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,game_myth,7,nan,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,game_myth,8,0.2222,0.3143,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,game_myth,9,0.5,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,game_myth,10,0.0,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,myth_game,1,0.237,0.2195,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,myth_game,2,0.1146,0.2292,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,myth_game,3,0.1528,0.2646,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,myth_game,4,0.0,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,myth_game,5,0.5556,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,myth_game,6,0.5833,0.1179,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,myth_game,7,0.5,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,myth_game,8,0.0,0.0,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,myth_game,9,0.5833,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,all,myth_game,10,nan,nan,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,game,1,0.196,0.1481,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,game,2,0.3026,0.0759,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,game,3,0.3472,0.233,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,game,4,0.4385,0.0399,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,game,5,0.2919,0.0993,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,game,6,0.437,0.1002,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,game,7,0.3833,0.0441,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,game,8,0.3667,0.0866,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,game,9,0.3657,0.126,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,game,10,nan,nan,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,game_myth,1,0.2056,0.1615,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,game_myth,2,0.317,0.0961,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,game_myth,3,0.2394,0.2417,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,game_myth,4,0.2738,0.2372,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,game_myth,5,0.3657,0.0528,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,game_myth,6,0.3333,0.2125,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,game_myth,7,0.3062,0.1929,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,game_myth,8,0.3044,0.2221,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,game_myth,9,0.4097,0.1187,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,game_myth,10,0.3194,0.2134,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,myth_game,1,0.2454,0.1959,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,myth_game,2,0.3763,0.1476,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,myth_game,3,0.2802,0.2778,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,myth_game,4,0.2877,0.2506,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,myth_game,5,0.3293,0.2095,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,myth_game,6,0.3905,0.2598,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,myth_game,7,0.4013,0.1702,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,myth_game,8,0.3461,0.2049,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,myth_game,9,0.3102,0.2728,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,all,myth_game,10,0.3241,0.2891,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,game,1,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,game,2,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,game,3,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,game,4,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,game,5,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,game,6,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,game,7,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,game,8,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,game,9,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,game,10,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,game_myth,1,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,game_myth,2,0.0,0.0,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,game_myth,3,0.095,0.1344,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,game_myth,4,0.0,0.0,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,game_myth,5,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,game_myth,6,0.4167,0.1179,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,game_myth,7,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,game_myth,8,0.2267,nan,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,game_myth,9,0.1483,0.2098,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,game_myth,10,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,myth_game,1,0.2016,0.1865,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,myth_game,2,0.0692,0.1383,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,myth_game,3,0.0,0.0,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,myth_game,4,0.0,0.0,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,myth_game,5,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,myth_game,6,0.3333,nan,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,myth_game,7,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,myth_game,8,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,myth_game,9,nan,nan,5
return_ratio,openai/gpt-5-nano,2,random50,ordinary,myth_game,10,0.0,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,game,1,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,game,2,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,game,3,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,game,4,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,game,5,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,game,6,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,game,7,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,game,8,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,game,9,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,game,10,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,game_myth,1,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,game_myth,2,0.1978,0.115,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,game_myth,3,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,game_myth,4,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,game_myth,5,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,game_myth,6,0.17,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,game_myth,7,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,game_myth,8,0.0,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,game_myth,9,0.0767,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,game_myth,10,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,myth_game,1,0.3461,0.1084,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,myth_game,2,0.3686,0.1052,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,myth_game,3,0.294,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,myth_game,4,0.2853,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,myth_game,5,0.188,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,myth_game,6,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,myth_game,7,0.302,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,myth_game,8,0.2707,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,myth_game,9,nan,nan,5
return_ratio,openai/gpt-5-nano,8,defectors50,ordinary,myth_game,10,nan,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,game,1,0.2809,0.2441,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,game,2,0.1498,0.2594,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,game,3,0.207,0.2927,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,game,4,0.0,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,game,5,0.0,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,game,6,nan,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,game,7,nan,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,game,8,nan,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,game,9,nan,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,game,10,nan,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,game_myth,1,0.2744,0.2379,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,game_myth,2,0.1498,0.2594,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,game_myth,3,0.207,0.2927,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,game_myth,4,0.0,0.0,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,game_myth,5,0.1533,0.2168,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,game_myth,6,0.2467,0.3488,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,game_myth,7,0.452,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,game_myth,8,0.0,0.0,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,game_myth,9,0.4587,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,game_myth,10,nan,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,myth_game,1,0.2809,0.2441,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,myth_game,2,0.1498,0.2594,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,myth_game,3,0.207,0.2927,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,myth_game,4,0.0,0.0,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,myth_game,5,0.2305,0.326,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,myth_game,6,0.2467,0.3488,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,myth_game,7,0.0,nan,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,myth_game,8,0.234,0.3309,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,myth_game,9,0.2295,0.3246,5
return_ratio,google/gemini-3.7-flash,2,random50,ordinary,myth_game,10,0.0,nan,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,game,1,0.4251,0.0499,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,game,2,0.4587,0.0242,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,game,3,0.4753,0.0232,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,game,4,0.4438,0.0276,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,game,5,0.423,0.022,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,game,6,0.4667,0.0213,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,game,7,0.4558,0.0037,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,game,8,0.4489,0.0264,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,game,9,0.4562,0.0335,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,game,10,0.4451,0.0038,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,game_myth,1,0.4363,0.0413,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,game_myth,2,0.4606,0.0247,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,game_myth,3,0.4753,0.0232,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,game_myth,4,0.4438,0.0276,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,game_myth,5,0.423,0.022,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,game_myth,6,0.478,0.0234,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,game_myth,7,0.4559,0.0038,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,game_myth,8,0.4491,0.0266,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,game_myth,9,0.46,0.0384,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,game_myth,10,0.443,0.0014,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,myth_game,1,0.4293,0.0518,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,myth_game,2,0.4673,0.0305,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,myth_game,3,0.4753,0.0232,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,myth_game,4,0.4438,0.0276,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,myth_game,5,0.423,0.022,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,myth_game,6,0.4785,0.0235,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,myth_game,7,0.4557,0.0036,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,myth_game,8,0.4493,0.0267,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,myth_game,9,0.4722,0.0265,5
return_ratio,google/gemini-3.7-flash,8,defectors50,ordinary,myth_game,10,0.4638,0.0316,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,game,1,0.2407,0.2103,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,game,2,0.1111,0.1925,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,game,3,0.1458,0.2062,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,game,4,0.0,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,game,5,0.2,0.2828,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,game,6,0.1667,0.2357,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,game,7,0.38,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,game,8,0.0,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,game,9,0.445,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,game,10,nan,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,game_myth,1,0.2593,0.2313,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,game_myth,2,0.125,0.25,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,game_myth,3,0.1111,0.1925,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,game_myth,4,0.0,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,game_myth,5,0.5556,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,game_myth,6,0.5,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,game_myth,7,nan,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,game_myth,8,0.2222,0.3143,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,game_myth,9,0.5,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,game_myth,10,0.0,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,myth_game,1,0.237,0.2195,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,myth_game,2,0.1146,0.2292,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,myth_game,3,0.1528,0.2646,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,myth_game,4,0.0,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,myth_game,5,0.5556,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,myth_game,6,0.5833,0.1179,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,myth_game,7,0.5,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,myth_game,8,0.0,0.0,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,myth_game,9,0.5833,nan,5
return_ratio,anthropic/claude-sonnet-4.5,2,random50,ordinary,myth_game,10,nan,nan,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,game,1,0.375,0.0949,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,game,2,0.4036,0.0945,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,game,3,0.463,0.0321,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,game,4,0.4385,0.0399,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,game,5,0.2919,0.0993,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,game,6,0.437,0.1002,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,game,7,0.3833,0.0441,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,game,8,0.3667,0.0866,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,game,9,0.3657,0.126,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,game,10,nan,nan,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,game_myth,1,0.4028,0.0833,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,game_myth,2,0.4333,0.0465,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,game_myth,3,0.5,0.0556,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,game_myth,4,0.4107,0.0084,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,game_myth,5,0.39,0.0189,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,game_myth,6,0.4792,0.0417,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,game_myth,7,0.4833,0.0577,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,game_myth,8,0.45,0.0408,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,game_myth,9,0.4292,0.1205,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,game_myth,10,0.4259,0.016,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,myth_game,1,0.4663,0.075,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,myth_game,2,0.5181,0.0576,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,myth_game,3,0.5556,0.1111,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,myth_game,4,0.4315,0.0379,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,myth_game,5,0.4464,0.0648,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,myth_game,6,0.5417,0.0949,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,myth_game,7,0.4944,0.0711,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,myth_game,8,0.4937,0.1013,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,myth_game,9,0.4078,0.2054,5
return_ratio,anthropic/claude-sonnet-4.5,8,defectors50,ordinary,myth_game,10,0.4861,0.0982,5
