population,agents,model,defection,task_order,final_cumulative_resources,source_path
population,all,gpt-5-nano,defectors50,game_myth,25.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_010_neutral_rep00_memtest_memory_primary_anything.json
population,all,gpt-5-nano,defectors50,game_myth,25.5,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_011_neutral_rep01_memtest_memory_primary_anything.json
population,all,gpt-5-nano,defectors50,game_myth,25.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_012_neutral_rep02_memtest_memory_primary_anything.json
population,all,gpt-5-nano,defectors50,game_myth,26.75,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_013_neutral_rep03_memtest_memory_primary_anything.json
population,all,gpt-5-nano,defectors50,game_myth,25.25,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_014_neutral_rep04_memtest_memory_primary_anything.json
population,all,gpt-5-nano,defectors50,myth_game,26.75,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_010_neutral_rep00_memtest_memory_primary_anything.json
population,all,gpt-5-nano,defectors50,myth_game,30.5,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_011_neutral_rep01_memtest_memory_primary_anything.json
population,all,gpt-5-nano,defectors50,myth_game,31.375,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_012_neutral_rep02_memtest_memory_primary_anything.json
population,all,gpt-5-nano,defectors50,myth_game,33.875,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_013_neutral_rep03_memtest_memory_primary_anything.json
population,all,gpt-5-nano,defectors50,myth_game,26.75,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_014_neutral_rep04_memtest_memory_primary_anything.json
population,all,gemini-3.7-flash,none,game,75.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gemini_n5/gemini-3.7-flash/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_gemini_n5_000_neutral_rep00.json
population,all,gemini-3.7-flash,none,game,75.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gemini_n5/gemini-3.7-flash/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_gemini_n5_001_neutral_rep01.json
population,all,gemini-3.7-flash,none,game,75.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gemini_n5/gemini-3.7-flash/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_gemini_n5_002_neutral_rep02.json
population,all,gemini-3.7-flash,none,game,75.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gemini_n5/gemini-3.7-flash/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_gemini_n5_003_neutral_rep03.json
population,all,gemini-3.7-flash,none,game,75.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gemini_n5/gemini-3.7-flash/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_gemini_n5_004_neutral_rep04.json
population,all,gemini-3.7-flash,none,game_myth,75.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_000_neutral_rep00_memtest_memory_primary_anything.json
population,all,gemini-3.7-flash,none,game_myth,75.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_001_neutral_rep01_memtest_memory_primary_anything.json
population,all,gemini-3.7-flash,none,game_myth,75.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_002_neutral_rep02_memtest_memory_primary_anything.json
population,all,gemini-3.7-flash,none,game_myth,75.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_003_neutral_rep03_memtest_memory_primary_anything.json
population,all,gemini-3.7-flash,none,game_myth,75.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_004_neutral_rep04_memtest_memory_primary_anything.json
population,all,gemini-3.7-flash,none,myth_game,75.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gemini_n5/gemini-3.7-flash/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gemini_n5_000_neutral_rep00_memtest_memory_primary_anything.json
population,all,gemini-3.7-flash,none,myth_game,75.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gemini_n5/gemini-3.7-flash/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gemini_n5_001_neutral_rep01_memtest_memory_primary_anything.json
population,all,gemini-3.7-flash,none,myth_game,75.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gemini_n5/gemini-3.7-flash/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gemini_n5_002_neutral_rep02_memtest_memory_primary_anything.json
population,all,gemini-3.7-flash,none,myth_game,75.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gemini_n5/gemini-3.7-flash/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gemini_n5_003_neutral_rep03_memtest_memory_primary_anything.json
population,all,gemini-3.7-flash,none,myth_game,75.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gemini_n5/gemini-3.7-flash/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gemini_n5_004_neutral_rep04_memtest_memory_primary_anything.json
population,all,gemini-3.7-flash,defectors25,game,56.25,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gemini_n5/gemini-3.7-flash/game/noisy8_crossmodel_negative_defectors25_game_r3/negative_only_reasoning_rerun_population_game_gemini_n5_005_neutral_rep00.json
population,all,gemini-3.7-flash,defectors25,game,52.5,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gemini_n5/gemini-3.7-flash/game/noisy8_crossmodel_negative_defectors25_game_r3/negative_only_reasoning_rerun_population_game_gemini_n5_006_neutral_rep01.json
population,all,gemini-3.7-flash,defectors25,game,55.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gemini_n5/gemini-3.7-flash/game/noisy8_crossmodel_negative_defectors25_game_r3/negative_only_reasoning_rerun_population_game_gemini_n5_007_neutral_rep02.json
population,all,gemini-3.7-flash,defectors25,game,56.5,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gemini_n5/gemini-3.7-flash/game/noisy8_crossmodel_negative_defectors25_game_r3/negative_only_reasoning_rerun_population_game_gemini_n5_008_neutral_rep03.json
population,all,gemini-3.7-flash,defectors25,game,55.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gemini_n5/gemini-3.7-flash/game/noisy8_crossmodel_negative_defectors25_game_r3/negative_only_reasoning_rerun_population_game_gemini_n5_009_neutral_rep04.json
population,all,gemini-3.7-flash,defectors25,game_myth,58.75,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_005_neutral_rep00_memtest_memory_primary_anything.json
population,all,gemini-3.7-flash,defectors25,game_myth,55.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_006_neutral_rep01_memtest_memory_primary_anything.json
population,all,gemini-3.7-flash,defectors25,game_myth,55.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_007_neutral_rep02_memtest_memory_primary_anything.json
population,all,gemini-3.7-flash,defectors25,game_myth,56.25,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_008_neutral_rep03_memtest_memory_primary_anything.json
population,all,gemini-3.7-flash,defectors25,game_myth,57.5,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gemini_n5_009_neutral_rep04_memtest_memory_primary_anything.json
population,all,gemini-3.7-flash,defectors25,myth_game,58.75,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gemini_n5/gemini-3.7-flash/myth_game/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gemini_n5_005_neutral_rep00_memtest_memory_primary_anything.json
population,all,gemini-3.7-flash,defectors25,myth_game,53.75,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gemini_n5/gemini-3.7-flash/myth_game/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gemini_n5_006_neutral_rep01_memtest_memory_primary_anything.json
population,all,gemini-3.7-flash,defectors25,myth_game,56.25,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gemini_n5/gemini-3.7-flash/myth_game/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gemini_n5_007_neutral_rep02_memtest_memory_primary_anything.json
population,all,gemini-3.7-flash,defectors25,myth_game,57.5,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gemini_n5/gemini-3.7-flash/myth_game/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gemini_n5_008_neutral_rep03_memtest_memory_primary_anything.json
