setting,path,composition,task_order,round,send_fraction,return_ratio
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_sonnet_gpt_n3/claude-sonnet-4.5+gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_sonnet_gpt_n3_002_neutral_rep04.json,Sonnet+GPT,game,7,0.0,
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_sonnet_gpt_n3/claude-sonnet-4.5+gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_sonnet_gpt_n3_002_neutral_rep04.json,Sonnet+GPT,game,8,0.0,
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_sonnet_gpt_n3/claude-sonnet-4.5+gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_sonnet_gpt_n3_002_neutral_rep04.json,Sonnet+GPT,game,9,0.0,
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_game_sonnet_gpt_n3/claude-sonnet-4.5+gpt-5-nano/game/noisy2_crossmodel_negative_game_r3/mixed_dyad_game_sonnet_gpt_n3_002_neutral_rep04.json,Sonnet+GPT,game,10,0.0,
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,1,1.0,0.308
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,2,0.924,0.39971139971139974
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,3,1.0,0.4766666666666667
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,4,1.0,0.48133333333333334
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,5,1.0,0.4613333333333333
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,6,1.0,0.48800000000000004
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,7,1.0,0.452
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,8,1.0,0.426
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,9,1.0,0.478
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,10,1.0,0.453
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,1,1.0,0.484
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,2,1.0,0.46799999999999997
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,3,1.0,0.415
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,4,1.0,0.40399999999999997
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,5,1.0,0.412
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,6,1.0,0.4166666666666667
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,7,1.0,0.44933333333333336
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,8,1.0,0.44933333333333336
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,9,1.0,0.4373333333333333
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,10,1.0,0.442
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_002_neutral_rep04_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,1,1.0,0.42266666666666663
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_002_neutral_rep04_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,2,0.8,0.44249999999999995
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_002_neutral_rep04_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,3,1.0,0.414
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_002_neutral_rep04_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,4,0.8,0.47
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_002_neutral_rep04_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,5,1.0,0.4453333333333333
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_002_neutral_rep04_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,6,1.0,0.49933333333333335
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_002_neutral_rep04_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,7,1.0,0.4593333333333333
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_002_neutral_rep04_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,8,1.0,0.47
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_002_neutral_rep04_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,9,1.0,0.418
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_gpt_n3/gemini-3.7-flash+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_gpt_n3_002_neutral_rep04_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,10,1.0,0.431
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,1,1.0,0.5333333333333333
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,2,0.96,0.44722222222222224
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,3,1.0,0.5166666666666667
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,4,0.96,0.39999999999999997
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,5,1.0,0.5333333333333333
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,6,1.0,0.426
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,7,1.0,0.4666666666666667
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,8,1.0,0.46799999999999997
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,9,1.0,0.5333333333333333
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,10,1.0,0.40599999999999997
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_001_neutral_rep03_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,1,1.0,0.5333333333333333
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_001_neutral_rep03_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,2,0.8,0.45999999999999996
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_001_neutral_rep03_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,3,1.0,0.6
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_001_neutral_rep03_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,4,1.0,0.418
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_001_neutral_rep03_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,5,1.0,0.5
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_001_neutral_rep03_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,6,1.0,0.49333333333333335
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_001_neutral_rep03_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,7,1.0,0.5
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_001_neutral_rep03_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,8,1.0,0.5
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_001_neutral_rep03_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,9,1.0,0.5
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_001_neutral_rep03_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,10,1.0,0.5
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_002_neutral_rep05_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,1,1.0,0.5333333333333333
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_002_neutral_rep05_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,2,0.9,0.4866666666666667
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_002_neutral_rep05_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,3,1.0,0.6666666666666666
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_002_neutral_rep05_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,4,1.0,0.46799999999999997
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_002_neutral_rep05_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,5,1.0,0.6666666666666666
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_002_neutral_rep05_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,6,1.0,0.44333333333333336
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_002_neutral_rep05_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,7,1.0,0.5666666666666667
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_002_neutral_rep05_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,8,1.0,0.402
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_002_neutral_rep05_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,9,1.0,0.6666666666666666
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gemini_sonnet_n3/gemini-3.7-flash+claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gemini_sonnet_n3_002_neutral_rep05_memtest_memory_primary_anything.json,Sonnet+Gemini,myth_game,10,1.0,0.5
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gpt_gemini_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,1,0.4,0.44333333333333336
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gpt_gemini_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,2,1.0,0.43200000000000005
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gpt_gemini_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,3,1.0,0.44933333333333336
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gpt_gemini_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,4,1.0,0.40399999999999997
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gpt_gemini_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,5,1.0,0.47100000000000003
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gpt_gemini_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,6,1.0,0.426
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gpt_gemini_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,7,1.0,0.41000000000000003
dyad,data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_gpt_gemini_n3/gpt-5-nano+gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_gpt_gemini_n3_000_neutral_rep01_memtest_memory_primary_anything.json,Gemini+GPT,myth_game,8,1.0,0.46799999999999997
